Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
5899,Dinajpur,1948,8,34.4,26,362,85,0.885185185,5.3,5.208,41863,365790.2,834718,25.63,88.66,37,1948.08,1
5900,Dinajpur,1948,9,34.4,25.1,231,85,0.753703704,4.7,5.184,41863,365790.2,834718,25.63,88.66,37,1948.09,1
5901,Dinajpur,1948,10,33.7,22.2,236,81,0.542592593,2.5,6.916,41863,365790.2,834718,25.63,88.66,37,1948.1,1
5902,Dinajpur,1948,11,31.8,16.3,39,80,0.485185185,2.8,7.7,41863,365790.2,834718,25.63,88.66,37,1948.11,0
5903,Dinajpur,1948,12,27.8,11.8,0,73,0.459259259,0.6,6.392,41863,365790.2,834718,25.63,88.66,37,1948.12,0
5904,Dinajpur,1949,1,27.7,10.4,8,74,0.624074074,0.8,5.572,41863,365790.2,834718,25.63,88.66,37,1949.01,0
5905,Dinajpur,1949,2,32.9,12.5,52,63,0.72962963,1.1,7.232,41863,365790.2,834718,25.63,88.66,37,1949.02,0
5906,Dinajpur,1949,3,37.3,17,25,47,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1949.03,0
5907,Dinajpur,1949,4,35.1,21.2,111,68,1.155555556,3.3,7.424,41863,365790.2,834718,25.63,88.66,37,1949.04,0
5908,Dinajpur,1949,5,34.3,22.5,450,80,1.027777778,4.8,6.848,41863,365790.2,834718,25.63,88.66,37,1949.05,1
5909,Dinajpur,1949,6,35.6,24.9,586,87,1.024074074,6.3,5.228,41863,365790.2,834718,25.63,88.66,37,1949.06,1
5910,Dinajpur,1949,7,34.3,25.6,296,87,0.955555556,5.9,4.288,41863,365790.2,834718,25.63,88.66,37,1949.07,1
5911,Dinajpur,1949,8,33.6,25.9,291,88,0.885185185,5.8,5.208,41863,365790.2,834718,25.63,88.66,37,1949.08,1
5912,Dinajpur,1949,9,36.7,25.8,330,86,0.753703704,4.5,5.184,41863,365790.2,834718,25.63,88.66,37,1949.09,1
5913,Dinajpur,1949,10,34.4,23.1,150,82,0.542592593,2.7,6.916,41863,365790.2,834718,25.63,88.66,37,1949.1,0
5914,Dinajpur,1949,11,31,15.2,0,77,0.485185185,0.5,7.7,41863,365790.2,834718,25.63,88.66,37,1949.11,0
5915,Dinajpur,1949,12,28.1,8.9,0,76,0.459259259,0.1,6.392,41863,365790.2,834718,25.63,88.66,37,1949.12,0
5916,Dinajpur,1950,1,27.8,10.1,0,77,0.624074074,0.4,5.572,41863,365790.2,834718,25.63,88.66,37,1950.01,0
5917,Dinajpur,1950,2,31.1,10.9,0,69,0.72962963,1.2,7.232,41863,365790.2,834718,25.63,88.66,37,1950.02,0
5918,Dinajpur,1950,3,33.9,15.5,19,62,1.007407407,1.3,8.076,41863,365790.2,834718,25.63,88.66,37,1950.03,0
5919,Dinajpur,1950,4,37.2,18.9,0,50,1.155555556,1.1,7.424,41863,365790.2,834718,25.63,88.66,37,1950.04,0
5920,Dinajpur,1950,5,37.2,23.8,93,71,1.027777778,3.4,6.848,41863,365790.2,834718,25.63,88.66,37,1950.05,0
5921,Dinajpur,1950,6,36.3,24.9,393,84,1.024074074,5.7,5.228,41863,365790.2,834718,25.63,88.66,37,1950.06,1
5922,Dinajpur,1950,7,35,26.1,189,85,0.955555556,5.3,4.288,41863,365790.2,834718,25.63,88.66,37,1950.07,1
5923,Dinajpur,1950,8,33.9,25.1,288,88,0.885185185,6.3,5.208,41863,365790.2,834718,25.63,88.66,37,1950.08,1
5924,Dinajpur,1950,9,35.3,25.2,111,84,0.753703704,3.3,5.184,41863,365790.2,834718,25.63,88.66,37,1950.09,0
5925,Dinajpur,1950,10,34.1,22.2,0,82,0.542592593,3.1,6.916,41863,365790.2,834718,25.63,88.66,37,1950.1,0
5926,Dinajpur,1950,11,33.3,14.1,0,76,0.485185185,0.9,7.7,41863,365790.2,834718,25.63,88.66,37,1950.11,0
5927,Dinajpur,1950,12,28.2,10.3,0,77,0.459259259,0.8,6.392,41863,365790.2,834718,25.63,88.66,37,1950.12,0
5928,Dinajpur,1951,1,30.9,8.6,0,72,0.624074074,0.5,5.572,41863,365790.2,834718,25.63,88.66,37,1951.01,0
5929,Dinajpur,1951,2,33.3,10.8,0,57,0.72962963,0.4,7.232,41863,365790.2,834718,25.63,88.66,37,1951.02,0
5930,Dinajpur,1951,3,36.7,16.3,0,50,1.007407407,1.9,8.076,41863,365790.2,834718,25.63,88.66,37,1951.03,0
5931,Dinajpur,1951,4,37.6,20.1,0,51,1.155555556,1.5,7.424,41863,365790.2,834718,25.63,88.66,37,1951.04,0
5932,Dinajpur,1951,5,37.2,23.3,0,73,1.027777778,3,6.848,41863,365790.2,834718,25.63,88.66,37,1951.05,0
5933,Dinajpur,1951,6,35.4,24.8,384,85,1.024074074,5.8,5.228,41863,365790.2,834718,25.63,88.66,37,1951.06,1
5934,Dinajpur,1951,7,35.6,25.8,373,85,0.955555556,5.6,4.288,41863,365790.2,834718,25.63,88.66,37,1951.07,1
5935,Dinajpur,1951,8,35.3,26.5,480,84,0.885185185,5.2,5.208,41863,365790.2,834718,25.63,88.66,37,1951.08,1
5936,Dinajpur,1951,9,36.1,25.5,150,84,0.753703704,3.7,5.184,41863,365790.2,834718,25.63,88.66,37,1951.09,0
5937,Dinajpur,1951,10,34.4,23.4,85,83,0.542592593,3,6.916,41863,365790.2,834718,25.63,88.66,37,1951.1,0
5938,Dinajpur,1951,11,31.7,16.9,7,80,0.485185185,0.6,7.7,41863,365790.2,834718,25.63,88.66,37,1951.11,0
5939,Dinajpur,1951,12,29.8,10.9,0,72,0.459259259,0.1,6.392,41863,365790.2,834718,25.63,88.66,37,1951.12,0
5940,Dinajpur,1952,1,29.4,10.4,0,74,0.624074074,0.2,5.572,41863,365790.2,834718,25.63,88.66,37,1952.01,0
5941,Dinajpur,1952,2,33.3,12.9,0,67,0.72962963,1,7.232,41863,365790.2,834718,25.63,88.66,37,1952.02,0
5942,Dinajpur,1952,3,33.1,17,5,54,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1952.03,0
5943,Dinajpur,1952,4,37.2,21.7,115,68,1.155555556,2,7.424,41863,365790.2,834718,25.63,88.66,37,1952.04,0
5944,Dinajpur,1952,5,34.4,22.6,290,79,1.027777778,4,6.848,41863,365790.2,834718,25.63,88.66,37,1952.05,1
5945,Dinajpur,1952,6,37.2,25.7,372,83,1.024074074,4.1,5.228,41863,365790.2,834718,25.63,88.66,37,1952.06,1
5946,Dinajpur,1952,7,34.4,25.6,637,85,0.955555556,5.7,4.288,41863,365790.2,834718,25.63,88.66,37,1952.07,1
5947,Dinajpur,1952,8,34.4,26.2,153,85,0.885185185,6,5.208,41863,365790.2,834718,25.63,88.66,37,1952.08,0
5948,Dinajpur,1952,9,35.6,25.4,511,87,0.753703704,5.6,5.184,41863,365790.2,834718,25.63,88.66,37,1952.09,1
5949,Dinajpur,1952,10,33.9,23.3,97,82,0.542592593,2.2,6.916,41863,365790.2,834718,25.63,88.66,37,1952.1,0
5950,Dinajpur,1952,11,32.8,16.7,0,76,0.485185185,0.8,7.7,41863,365790.2,834718,25.63,88.66,37,1952.11,0
5951,Dinajpur,1952,12,27.8,11,0,75,0.459259259,0,6.392,41863,365790.2,834718,25.63,88.66,37,1952.12,0
5952,Dinajpur,1953,1,26.7,10.2,20,76,0.624074074,1,5.572,41863,365790.2,834718,25.63,88.66,37,1953.01,0
5953,Dinajpur,1953,2,31.7,13.1,0,69,0.72962963,0.9,7.232,41863,365790.2,834718,25.63,88.66,37,1953.02,0
5954,Dinajpur,1953,3,37.7,20.1,5,71,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1953.03,0
5955,Dinajpur,1953,4,37.2,20.5,50,58,1.155555556,2,7.424,41863,365790.2,834718,25.63,88.66,37,1953.04,0
5956,Dinajpur,1953,5,37.4,23.9,58,73,1.027777778,3.7,6.848,41863,365790.2,834718,25.63,88.66,37,1953.05,0
5957,Dinajpur,1953,6,35.6,25.1,254,82,1.024074074,5.4,5.228,41863,365790.2,834718,25.63,88.66,37,1953.06,1
5958,Dinajpur,1953,7,36.1,26.1,715,88,0.955555556,5.9,4.288,41863,365790.2,834718,25.63,88.66,37,1953.07,1
5959,Dinajpur,1953,8,36.7,26.2,136,81,0.885185185,5.6,5.208,41863,365790.2,834718,25.63,88.66,37,1953.08,1
5960,Dinajpur,1953,9,36,25.1,217,85,0.753703704,4.7,5.184,41863,365790.2,834718,25.63,88.66,37,1953.09,1
5961,Dinajpur,1953,10,36,21.9,28,81,0.542592593,2.4,6.916,41863,365790.2,834718,25.63,88.66,37,1953.1,0
5962,Dinajpur,1953,11,31.6,15.4,0,77,0.485185185,1,7.7,41863,365790.2,834718,25.63,88.66,37,1953.11,0
5963,Dinajpur,1953,12,28.9,13.5,0,77,0.459259259,0.6,6.392,41863,365790.2,834718,25.63,88.66,37,1953.12,0
5964,Dinajpur,1954,1,28.9,9.8,12,78,0.624074074,0.7,5.572,41863,365790.2,834718,25.63,88.66,37,1954.01,0
5965,Dinajpur,1954,2,32.8,14.1,0,67,0.72962963,0,7.232,41863,365790.2,834718,25.63,88.66,37,1954.02,0
5966,Dinajpur,1954,3,37.2,16.1,0,48,1.007407407,0.2,8.076,41863,365790.2,834718,25.63,88.66,37,1954.03,0
5967,Dinajpur,1954,4,37.2,23.6,0,49,1.155555556,1,7.424,41863,365790.2,834718,25.63,88.66,37,1954.04,0
5968,Dinajpur,1954,5,36.7,23.7,125,69,1.027777778,3,6.848,41863,365790.2,834718,25.63,88.66,37,1954.05,1
5969,Dinajpur,1954,6,34.6,24.6,647,85,1.024074074,6.4,5.228,41863,365790.2,834718,25.63,88.66,37,1954.06,1
5970,Dinajpur,1954,7,33.9,25.8,339,86,0.955555556,6.2,4.288,41863,365790.2,834718,25.63,88.66,37,1954.07,1
5971,Dinajpur,1954,8,34.4,26.5,301,84,0.885185185,5,5.208,41863,365790.2,834718,25.63,88.66,37,1954.08,1
5972,Dinajpur,1954,9,35.6,26,227,81,0.753703704,3.2,5.184,41863,365790.2,834718,25.63,88.66,37,1954.09,1
5973,Dinajpur,1954,10,33.3,20.8,37,81,0.542592593,2,6.916,41863,365790.2,834718,25.63,88.66,37,1954.1,0
5974,Dinajpur,1954,11,31.7,14.1,0,74,0.485185185,0,7.7,41863,365790.2,834718,25.63,88.66,37,1954.11,0
5975,Dinajpur,1954,12,30.6,11,0,72,0.459259259,0.1,6.392,41863,365790.2,834718,25.63,88.66,37,1954.12,0
5976,Dinajpur,1955,1,27.9,10.5,0,73,0.624074074,0.9,5.572,41863,365790.2,834718,25.63,88.66,37,1955.01,0
5977,Dinajpur,1955,2,32.8,11.3,0,67,0.72962963,0.4,7.232,41863,365790.2,834718,25.63,88.66,37,1955.02,0
5978,Dinajpur,1955,3,37.2,17.3,0,53,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1955.03,0
5979,Dinajpur,1955,4,37.2,19.3,15,44,1.155555556,1.3,7.424,41863,365790.2,834718,25.63,88.66,37,1955.04,0
5980,Dinajpur,1955,5,37.2,23.7,73,67,1.027777778,2.7,6.848,41863,365790.2,834718,25.63,88.66,37,1955.05,0
5981,Dinajpur,1955,6,35,25.2,269,82,1.024074074,5.4,5.228,41863,365790.2,834718,25.63,88.66,37,1955.06,1
5982,Dinajpur,1955,7,32.8,25.5,506,89,0.955555556,6.7,4.288,41863,365790.2,834718,25.63,88.66,37,1955.07,1
5983,Dinajpur,1955,8,36.7,25.4,627,88,0.885185185,5.7,5.208,41863,365790.2,834718,25.63,88.66,37,1955.08,1
5984,Dinajpur,1955,9,34.4,25.1,453,85,0.753703704,4.8,5.184,41863,365790.2,834718,25.63,88.66,37,1955.09,1
5985,Dinajpur,1955,10,34.4,23.1,27,80,0.542592593,1.2,6.916,41863,365790.2,834718,25.63,88.66,37,1955.1,0
5986,Dinajpur,1955,11,30.6,17.5,9,77,0.485185185,0.9,7.7,41863,365790.2,834718,25.63,88.66,37,1955.11,0
5987,Dinajpur,1955,12,28.9,10.7,0,73,0.459259259,0.1,6.392,41863,365790.2,834718,25.63,88.66,37,1955.12,0
5988,Dinajpur,1956,1,27.9,9.8,0,67,0.624074074,0.6,5.572,41863,365790.2,834718,25.63,88.66,37,1956.01,0
5989,Dinajpur,1956,2,34.4,11.4,0,59,0.72962963,0.5,7.232,41863,365790.2,834718,25.63,88.66,37,1956.02,0
5990,Dinajpur,1956,3,36.7,17.3,0,55,1.007407407,0.9,8.076,41863,365790.2,834718,25.63,88.66,37,1956.03,0
5991,Dinajpur,1956,4,36.1,20.6,69,58,1.155555556,1.5,7.424,41863,365790.2,834718,25.63,88.66,37,1956.04,0
5992,Dinajpur,1956,5,36.1,24.3,162,78,1.027777778,4.5,6.848,41863,365790.2,834718,25.63,88.66,37,1956.05,1
5993,Dinajpur,1956,6,35,24.5,449,85,1.024074074,6.1,5.228,41863,365790.2,834718,25.63,88.66,37,1956.06,1
5994,Dinajpur,1956,7,35,25.2,404,82,0.955555556,5.3,4.288,41863,365790.2,834718,25.63,88.66,37,1956.07,1
5995,Dinajpur,1956,8,35,25,634,86,0.885185185,6.2,5.208,41863,365790.2,834718,25.63,88.66,37,1956.08,1
5996,Dinajpur,1956,9,35,24.4,217,84,0.753703704,4.5,5.184,41863,365790.2,834718,25.63,88.66,37,1956.09,1
5997,Dinajpur,1956,10,36.1,21.6,221,83,0.542592593,3,6.916,41863,365790.2,834718,25.63,88.66,37,1956.1,1
5998,Dinajpur,1956,11,29.4,15.8,24,76,0.485185185,1.1,7.7,41863,365790.2,834718,25.63,88.66,37,1956.11,0
5999,Dinajpur,1956,12,28.7,11,0,76,0.459259259,0.3,6.392,41863,365790.2,834718,25.63,88.66,37,1956.12,0
6000,Dinajpur,1957,1,26.7,10.6,85,79,0.624074074,1.3,5.572,41863,365790.2,834718,25.63,88.66,37,1957.01,0
6001,Dinajpur,1957,2,30,10.1,3,67,0.72962963,0.7,7.232,41863,365790.2,834718,25.63,88.66,37,1957.02,0
6002,Dinajpur,1957,3,37.2,18.8,4,53,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1957.03,0
6003,Dinajpur,1957,4,37.2,22.8,0,43,1.155555556,0.5,7.424,41863,365790.2,834718,25.63,88.66,37,1957.04,0
6004,Dinajpur,1957,5,37.2,22.2,3,50,1.027777778,1.4,6.848,41863,365790.2,834718,25.63,88.66,37,1957.05,0
6005,Dinajpur,1957,6,37.2,23.9,240,77,1.024074074,4.9,5.228,41863,365790.2,834718,25.63,88.66,37,1957.06,1
6006,Dinajpur,1957,7,34.4,24.1,449,85,0.955555556,6.2,4.288,41863,365790.2,834718,25.63,88.66,37,1957.07,1
6007,Dinajpur,1957,8,36.7,23.5,218,85,0.885185185,5,5.208,41863,365790.2,834718,25.63,88.66,37,1957.08,1
6008,Dinajpur,1957,9,35.6,19.2,158,83,0.753703704,3.6,5.184,41863,365790.2,834718,25.63,88.66,37,1957.09,0
6009,Dinajpur,1957,10,34.4,13.7,77,80,0.542592593,1.4,6.916,41863,365790.2,834718,25.63,88.66,37,1957.1,0
6010,Dinajpur,1957,11,31.3,12.3,0,74,0.485185185,0.1,7.7,41863,365790.2,834718,25.63,88.66,37,1957.11,0
6011,Dinajpur,1957,12,30,11.8,0,76,0.459259259,0.5,6.392,41863,365790.2,834718,25.63,88.66,37,1957.12,0
6012,Dinajpur,1958,1,28.3,11.6,0,74,0.624074074,0.8,5.572,41863,365790.2,834718,25.63,88.66,37,1958.01,0
6013,Dinajpur,1958,2,31.7,12.6,0,63,0.72962963,1.1,7.232,41863,365790.2,834718,25.63,88.66,37,1958.02,0
6014,Dinajpur,1958,3,37.2,16.5,16,47,1.007407407,0.8,8.076,41863,365790.2,834718,25.63,88.66,37,1958.03,0
6015,Dinajpur,1958,4,37.2,22.3,39,53,1.155555556,1.8,7.424,41863,365790.2,834718,25.63,88.66,37,1958.04,0
6016,Dinajpur,1958,5,36.7,24.7,98,68,1.027777778,3.1,6.848,41863,365790.2,834718,25.63,88.66,37,1958.05,0
6017,Dinajpur,1958,6,37.2,25.6,346,77,1.024074074,4,5.228,41863,365790.2,834718,25.63,88.66,37,1958.06,1
6018,Dinajpur,1958,7,35,26.6,207,84,0.955555556,5.2,4.288,41863,365790.2,834718,25.63,88.66,37,1958.07,1
6019,Dinajpur,1958,8,34.4,25.9,502,89,0.885185185,6.5,5.208,41863,365790.2,834718,25.63,88.66,37,1958.08,1
6020,Dinajpur,1958,9,35,26.1,203,85,0.753703704,3.7,5.184,41863,365790.2,834718,25.63,88.66,37,1958.09,1
6021,Dinajpur,1958,10,33.9,23.5,77,82,0.542592593,1.6,6.916,41863,365790.2,834718,25.63,88.66,37,1958.1,0
6022,Dinajpur,1958,11,31.1,17.4,0,77,0.485185185,0.3,7.7,41863,365790.2,834718,25.63,88.66,37,1958.11,0
6023,Dinajpur,1958,12,30.6,13,0,78,0.459259259,0.3,6.392,41863,365790.2,834718,25.63,88.66,37,1958.12,0
6024,Dinajpur,1959,1,31.1,10.9,33,77,0.624074074,1.4,5.572,41863,365790.2,834718,25.63,88.66,37,1959.01,0
6025,Dinajpur,1959,2,30.6,11.8,0,67,0.72962963,0.1,7.232,41863,365790.2,834718,25.63,88.66,37,1959.02,0
6026,Dinajpur,1959,3,37.2,15.3,9,57,1.007407407,1.2,8.076,41863,365790.2,834718,25.63,88.66,37,1959.03,0
6027,Dinajpur,1959,4,37.2,22.6,133,67,1.155555556,1.2,7.424,41863,365790.2,834718,25.63,88.66,37,1959.04,1
6028,Dinajpur,1959,5,36.7,24.1,166,75,1.027777778,4.2,6.848,41863,365790.2,834718,25.63,88.66,37,1959.05,1
6029,Dinajpur,1959,6,35.6,25.3,293,84,1.024074074,6,5.228,41863,365790.2,834718,25.63,88.66,37,1959.06,1
6030,Dinajpur,1959,7,35.6,26.3,234,84,0.955555556,4.9,4.288,41863,365790.2,834718,25.63,88.66,37,1959.07,1
6031,Dinajpur,1959,8,35.6,26.3,213,83,0.885185185,5.1,5.208,41863,365790.2,834718,25.63,88.66,37,1959.08,1
6032,Dinajpur,1959,9,36.7,25.6,119,85,0.753703704,4.5,5.184,41863,365790.2,834718,25.63,88.66,37,1959.09,1
6033,Dinajpur,1959,10,35.6,22.5,362,85,0.542592593,3,6.916,41863,365790.2,834718,25.63,88.66,37,1959.1,1
6034,Dinajpur,1959,11,31.1,15.6,0,75,0.485185185,0,7.7,41863,365790.2,834718,25.63,88.66,37,1959.11,0
6035,Dinajpur,1959,12,27.8,11.9,0,74,0.459259259,0.1,6.392,41863,365790.2,834718,25.63,88.66,37,1959.12,0
6036,Dinajpur,1960,1,27.2,9.7,0,71,0.1,0.7,5.572,41863,365790.2,834718,25.63,88.66,37,1960.01,0
6037,Dinajpur,1960,2,32.2,13.4,0,60,0.1,0.1,7.232,41863,365790.2,834718,25.63,88.66,37,1960.02,0
6038,Dinajpur,1960,3,36.1,16.2,36,60,0.4,1.7,8.076,41863,365790.2,834718,25.63,88.66,37,1960.03,0
6039,Dinajpur,1960,4,37.2,21,0,34,0.5,0.4,7.424,41863,365790.2,834718,25.63,88.66,37,1960.04,0
6040,Dinajpur,1960,5,37.2,23.4,188,60,0.4,2.9,6.848,41863,365790.2,834718,25.63,88.66,37,1960.05,1
6041,Dinajpur,1960,6,36.1,24.8,219,79,0.3,4.2,5.228,41863,365790.2,834718,25.63,88.66,37,1960.06,1
6042,Dinajpur,1960,7,35,25.5,573,85,0.3,5.9,4.288,41863,365790.2,834718,25.63,88.66,37,1960.07,1
6043,Dinajpur,1960,8,35.6,26.1,146,84,0.2,5.6,5.208,41863,365790.2,834718,25.63,88.66,37,1960.08,1
6044,Dinajpur,1960,9,35.6,24.3,370,87,0.1,5.1,5.184,41863,365790.2,834718,25.63,88.66,37,1960.09,1
6045,Dinajpur,1960,10,37.2,22.5,34,78,0,1.1,6.916,41863,365790.2,834718,25.63,88.66,37,1960.1,0
6046,Dinajpur,1960,11,31.1,15.3,0,74,0.1,0.3,7.7,41863,365790.2,834718,25.63,88.66,37,1960.11,0
6047,Dinajpur,1960,12,30,12.3,0,73,0.1,0.2,6.392,41863,365790.2,834718,25.63,88.66,37,1960.12,0
6048,Dinajpur,1961,1,30,11.6,0,73,0,0.6,5.572,41863,365790.2,834718,25.63,88.66,37,1961.01,0
6049,Dinajpur,1961,2,29.4,11.8,4,68,0.6,1.7,7.232,41863,365790.2,834718,25.63,88.66,37,1961.02,0
6050,Dinajpur,1961,3,36.1,17.4,0,53,1,1,8.076,41863,365790.2,834718,25.63,88.66,37,1961.03,0
6051,Dinajpur,1961,4,36.7,22.1,4,50,0.3,1.2,7.424,41863,365790.2,834718,25.63,88.66,37,1961.04,0
6052,Dinajpur,1961,5,37.2,24.5,73,66,0.2,2.5,6.848,41863,365790.2,834718,25.63,88.66,37,1961.05,0
6053,Dinajpur,1961,6,37.2,25.6,404,83,0.4,4.8,5.228,41863,365790.2,834718,25.63,88.66,37,1961.06,1
6054,Dinajpur,1961,7,35,26.6,149,83,0.2,4.8,4.288,41863,365790.2,834718,25.63,88.66,37,1961.07,1
6055,Dinajpur,1961,8,35,26.6,192,85,0.2,5.6,5.208,41863,365790.2,834718,25.63,88.66,37,1961.08,1
6056,Dinajpur,1961,9,35.6,25.9,133,82,0.1,4,5.184,41863,365790.2,834718,25.63,88.66,37,1961.09,1
6057,Dinajpur,1961,10,35,22.7,105,81,0,2.5,6.916,41863,365790.2,834718,25.63,88.66,37,1961.1,0
6058,Dinajpur,1961,11,31.7,15.5,0,74,0,0.6,7.7,41863,365790.2,834718,25.63,88.66,37,1961.11,0
6059,Dinajpur,1961,12,27.8,9.3,4,76,0,1.1,6.392,41863,365790.2,834718,25.63,88.66,37,1961.12,0
6060,Dinajpur,1962,1,27.2,9.1,5,71,0,0.5,5.572,41863,365790.2,834718,25.63,88.66,37,1962.01,0
6061,Dinajpur,1962,2,31.7,13.3,2,65,0,0.7,7.232,41863,365790.2,834718,25.63,88.66,37,1962.02,0
6062,Dinajpur,1962,3,37.2,16,10,47,0,0.3,8.076,41863,365790.2,834718,25.63,88.66,37,1962.03,0
6063,Dinajpur,1962,4,37.2,21.9,27,43,0.4,1.6,7.424,41863,365790.2,834718,25.63,88.66,37,1962.04,0
6064,Dinajpur,1962,5,37.2,23.2,64,70,0.6,3.3,6.848,41863,365790.2,834718,25.63,88.66,37,1962.05,0
6065,Dinajpur,1962,6,35.6,24.9,193,81,0.3,5.5,5.228,41863,365790.2,834718,25.63,88.66,37,1962.06,1
6066,Dinajpur,1962,7,36.1,25.5,179,84,0.2,5,4.288,41863,365790.2,834718,25.63,88.66,37,1962.07,1
6067,Dinajpur,1962,8,35.6,24.7,556,86,0.2,5.9,5.208,41863,365790.2,834718,25.63,88.66,37,1962.08,1
6068,Dinajpur,1962,9,37.2,24.7,347,83,0.2,3.6,5.184,41863,365790.2,834718,25.63,88.66,37,1962.09,1
6069,Dinajpur,1962,10,33.3,20.9,52,75,0,1.4,6.916,41863,365790.2,834718,25.63,88.66,37,1962.1,0
6070,Dinajpur,1962,11,31.9,15,0,72,0,0.1,7.7,41863,365790.2,834718,25.63,88.66,37,1962.11,0
6071,Dinajpur,1962,12,28.9,11.4,0,74,0,0.6,6.392,41863,365790.2,834718,25.63,88.66,37,1962.12,0
6072,Dinajpur,1963,1,34.4,9.3,0,69,0,0.4,5.572,41863,365790.2,834718,25.63,88.66,37,1963.01,0
6073,Dinajpur,1963,2,33.3,11.6,0,56,0,0.5,7.232,41863,365790.2,834718,25.63,88.66,37,1963.02,0
6074,Dinajpur,1963,3,37.2,15.6,86,52,0.2,1.1,8.076,41863,365790.2,834718,25.63,88.66,37,1963.03,0
6075,Dinajpur,1963,4,37.4,19.9,68,56,0.7,2.1,7.424,41863,365790.2,834718,25.63,88.66,37,1963.04,0
6076,Dinajpur,1963,5,36.1,22.4,104,73,0.7,3.4,6.848,41863,365790.2,834718,25.63,88.66,37,1963.05,0
6077,Dinajpur,1963,6,36.1,25.5,246,80,0.3,4.8,5.228,41863,365790.2,834718,25.63,88.66,37,1963.06,1
6078,Dinajpur,1963,7,35,25.9,380,86,0.3,5.9,4.288,41863,365790.2,834718,25.63,88.66,37,1963.07,1
6079,Dinajpur,1963,8,33.3,26.5,287,86,0.5,5.7,5.208,41863,365790.2,834718,25.63,88.66,37,1963.08,1
6080,Dinajpur,1963,9,35.6,25.9,325,83,0.3,3.2,5.184,41863,365790.2,834718,25.63,88.66,37,1963.09,1
6081,Dinajpur,1963,10,33.3,22.9,185,82,0.1,1.7,6.916,41863,365790.2,834718,25.63,88.66,37,1963.1,1
6082,Dinajpur,1963,11,30,16.7,22,78,0,0.7,7.7,41863,365790.2,834718,25.63,88.66,37,1963.11,0
6083,Dinajpur,1963,12,28.9,13,0,77,0,0.2,6.392,41863,365790.2,834718,25.63,88.66,37,1963.12,0
6084,Dinajpur,1964,1,28,9.5,0,70,0,0.3,5.572,41863,365790.2,834718,25.63,88.66,37,1964.01,0
6085,Dinajpur,1964,2,31.7,12.8,0,65,0,0.7,7.232,41863,365790.2,834718,25.63,88.66,37,1964.02,0
6086,Dinajpur,1964,3,33.9,18.3,5,54,0.3,0.3,8.076,41863,365790.2,834718,25.63,88.66,37,1964.03,0
6087,Dinajpur,1964,4,35,22.2,109,65,0.9,2.3,7.424,41863,365790.2,834718,25.63,88.66,37,1964.04,0
6088,Dinajpur,1964,5,37.2,23.2,231,73,0.5,2.7,6.848,41863,365790.2,834718,25.63,88.66,37,1964.05,1
6089,Dinajpur,1964,6,37.2,25.5,363,81,0.7,4.8,5.228,41863,365790.2,834718,25.63,88.66,37,1964.06,1
6090,Dinajpur,1964,7,36.4,25.6,555,88,0.4,6.1,4.288,41863,365790.2,834718,25.63,88.66,37,1964.07,1
6091,Dinajpur,1964,8,36.1,26.3,217,85,0.6,5.1,5.208,41863,365790.2,834718,25.63,88.66,37,1964.08,1
6092,Dinajpur,1964,9,35,25.8,316,85,0.2,4.3,5.184,41863,365790.2,834718,25.63,88.66,37,1964.09,1
6093,Dinajpur,1964,10,34.4,23.8,219,83,0.3,2.9,6.916,41863,365790.2,834718,25.63,88.66,37,1964.1,1
6094,Dinajpur,1964,11,32.8,17.5,0,75,0.1,0.3,7.7,41863,365790.2,834718,25.63,88.66,37,1964.11,0
6095,Dinajpur,1964,12,30.6,12.4,0,73,0.1,0.2,6.392,41863,365790.2,834718,25.63,88.66,37,1964.12,0
6096,Dinajpur,1965,1,27.8,11.4,0,69,0.2,0,5.572,41863,365790.2,834718,25.63,88.66,37,1965.01,0
6097,Dinajpur,1965,2,32.2,12.6,0,65,0.2,0.9,7.232,41863,365790.2,834718,25.63,88.66,37,1965.02,0
6098,Dinajpur,1965,3,36.1,16.1,69,49,1,1.4,8.076,41863,365790.2,834718,25.63,88.66,37,1965.03,0
6099,Dinajpur,1965,4,36.8,21.7,0,52,1.2,1.8,7.424,41863,365790.2,834718,25.63,88.66,37,1965.04,0
6100,Dinajpur,1965,5,37.2,23.9,81,65,1.2,3,6.848,41863,365790.2,834718,25.63,88.66,37,1965.05,0
6101,Dinajpur,1965,6,37.2,25.6,1054,82,0.9,5.4,5.228,41863,365790.2,834718,25.63,88.66,37,1965.06,1
6102,Dinajpur,1965,7,33.3,26,460,85,0.9,5.6,4.288,41863,365790.2,834718,25.63,88.66,37,1965.07,1
6103,Dinajpur,1965,8,34.1,25.5,718,87,0.8,6.1,5.208,41863,365790.2,834718,25.63,88.66,37,1965.08,1
